Timestamp	Event type	Contents
02:00:06.739 869 430	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:fmap_in_data-wait[0], file=dbg_file, line=9, column=42
02:00:06.739 870 870	XFER_START	name=hw_conv_mpool_dfp_1_if:M_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:06.742 178 130	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:fmap_in_data-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 178 440	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 179 660	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 179 970	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pfmap_out_data-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 427 950	XFER_STOP	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:06.742 929 410	ACC_STOP	name=hw_conv_mpool_dfp_1[0], file=dbg_file, line=9, column=42
02:00:06.742 929 500	XFER_STOP	name=hw_conv_mpool_dfp_1_if:M_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:06.742 932 560	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pfmap_out_data-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 932 880	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:h_in-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 933 290	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:h_in-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 933 600	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:w_in-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 934 000	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:w_in-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 934 310	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 934 710	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 935 020	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 935 420	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 935 730	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 936 130	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 936 450	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 936 850	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 937 160	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 937 560	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 937 870	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 938 270	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 938 590	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 938 990	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 939 310	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 939 710	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 940 020	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 940 420	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 940 730	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ppad-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 941 130	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ppad-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 941 440	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pkernel-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 941 840	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pkernel-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 942 150	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pstride-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 942 550	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pstride-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 943 180	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync-cmdSend[0], file=dbg_file, line=9, column=42
02:00:06.742 943 940	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync-cmdSend[0], file=dbg_file, line=9, column=42
02:00:06.742 944 250	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync-cmdWait[0], file=dbg_file, line=9, column=42
02:00:06.742 944 650	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync-cmdWait[0], file=dbg_file, line=9, column=42
02:00:06.742 944 950	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:fmap_in_data-send[0], file=dbg_file, line=9, column=42
02:00:06.742 946 700	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:fmap_in_data-send[0], file=dbg_file, line=9, column=42
02:00:06.742 946 850	XFER_START	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:06.742 947 010	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-send[0], file=dbg_file, line=9, column=42
02:00:06.742 948 690	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-send[0], file=dbg_file, line=9, column=42
02:00:06.742 948 860	XFER_START	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_1[0], file=dbg_file, line=9, column=42
02:00:06.742 948 990	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:h_in-send[0], file=dbg_file, line=9, column=42
02:00:06.742 949 990	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:h_in-send[0], file=dbg_file, line=9, column=42
02:00:06.742 950 300	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:w_in-send[0], file=dbg_file, line=9, column=42
02:00:06.742 951 270	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:w_in-send[0], file=dbg_file, line=9, column=42
02:00:06.742 951 570	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-send[0], file=dbg_file, line=9, column=42
02:00:06.742 952 560	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-send[0], file=dbg_file, line=9, column=42
02:00:06.742 952 870	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-send[0], file=dbg_file, line=9, column=42
02:00:06.742 953 840	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-send[0], file=dbg_file, line=9, column=42
02:00:06.742 954 140	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-send[0], file=dbg_file, line=9, column=42
02:00:06.742 955 110	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-send[0], file=dbg_file, line=9, column=42
02:00:06.742 955 400	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-send[0], file=dbg_file, line=9, column=42
02:00:06.742 956 370	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-send[0], file=dbg_file, line=9, column=42
02:00:06.742 956 670	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-send[0], file=dbg_file, line=9, column=42
02:00:06.742 957 640	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-send[0], file=dbg_file, line=9, column=42
02:00:06.742 957 940	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-send[0], file=dbg_file, line=9, column=42
02:00:06.742 958 910	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-send[0], file=dbg_file, line=9, column=42
02:00:06.742 959 230	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-send[0], file=dbg_file, line=9, column=42
02:00:06.742 960 210	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-send[0], file=dbg_file, line=9, column=42
02:00:06.742 960 510	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-send[0], file=dbg_file, line=9, column=42
02:00:06.742 961 490	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-send[0], file=dbg_file, line=9, column=42
02:00:06.742 961 790	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-send[0], file=dbg_file, line=9, column=42
02:00:06.742 962 770	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-send[0], file=dbg_file, line=9, column=42
02:00:06.742 963 080	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ppad-send[0], file=dbg_file, line=9, column=42
02:00:06.742 964 050	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ppad-send[0], file=dbg_file, line=9, column=42
02:00:06.742 964 350	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pkernel-send[0], file=dbg_file, line=9, column=42
02:00:06.742 965 340	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pkernel-send[0], file=dbg_file, line=9, column=42
02:00:06.742 965 660	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pstride-send[0], file=dbg_file, line=9, column=42
02:00:06.742 966 460	ACC_START	name=hw_conv_mpool_dfp_1[0], file=dbg_file, line=9, column=42
02:00:06.742 966 660	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pstride-send[0], file=dbg_file, line=9, column=42
02:00:06.742 966 960	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pfmap_out_data-receive[0], file=dbg_file, line=9, column=42
02:00:06.742 967 980	XFER_STOP	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_1[0], file=dbg_file, line=9, column=42
02:00:06.742 968 630	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pfmap_out_data-receive[0], file=dbg_file, line=9, column=42
02:00:06.742 968 960	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:fmap_in_data-wait[0], file=dbg_file, line=9, column=42
02:00:06.742 985 940	XFER_START	name=hw_conv_mpool_dfp_1_if:M_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:06.745 980 720	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:fmap_in_data-wait[0], file=dbg_file, line=9, column=42
02:00:06.745 981 030	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-wait[0], file=dbg_file, line=9, column=42
02:00:06.745 982 080	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-wait[0], file=dbg_file, line=9, column=42
02:00:06.745 982 400	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pfmap_out_data-wait[0], file=dbg_file, line=9, column=42
02:00:06.746 313 800	XFER_STOP	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:06.747 061 840	ACC_STOP	name=hw_conv_mpool_dfp_1[0], file=dbg_file, line=9, column=42
02:00:06.747 061 930	XFER_STOP	name=hw_conv_mpool_dfp_1_if:M_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:06.747 065 940	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pfmap_out_data-wait[0], file=dbg_file, line=9, column=42
02:00:06.747 066 290	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:h_in-wait[0], file=dbg_file, line=9, column=42
02:00:06.747 067 000	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:h_in-wait[0], file=dbg_file, line=9, column=42
02:00:06.747 067 350	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:w_in-wait[0], file=dbg_file, line=9, column=42
02:00:06.747 067 750	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:w_in-wait[0], file=dbg_file, line=9, column=42
02:00:06.747 068 060	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-wait[0], file=dbg_file, line=9, column=42
02:00:06.747 068 460	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-wait[0], file=dbg_file, line=9, column=42
02:00:06.747 068 780	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-wait[0], file=dbg_file, line=9, column=42
02:00:06.747 069 180	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-wait[0], file=dbg_file, line=9, column=42
02:00:06.747 069 490	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-wait[0], file=dbg_file, line=9, column=42
02:00:06.747 069 890	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-wait[0], file=dbg_file, line=9, column=42
02:00:06.747 070 230	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-wait[0], file=dbg_file, line=9, column=42
02:00:06.747 070 630	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-wait[0], file=dbg_file, line=9, column=42
02:00:06.747 070 950	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-wait[0], file=dbg_file, line=9, column=42
02:00:06.747 071 350	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-wait[0], file=dbg_file, line=9, column=42
02:00:06.747 071 670	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-wait[0], file=dbg_file, line=9, column=42
02:00:06.747 072 070	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-wait[0], file=dbg_file, line=9, column=42
02:00:06.747 072 430	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-wait[0], file=dbg_file, line=9, column=42
02:00:06.747 072 830	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-wait[0], file=dbg_file, line=9, column=42
02:00:06.747 073 140	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-wait[0], file=dbg_file, line=9, column=42
02:00:06.747 073 600	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-wait[0], file=dbg_file, line=9, column=42
02:00:06.747 073 910	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-wait[0], file=dbg_file, line=9, column=42
02:00:06.747 074 310	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-wait[0], file=dbg_file, line=9, column=42
02:00:06.747 074 670	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ppad-wait[0], file=dbg_file, line=9, column=42
02:00:06.747 075 070	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ppad-wait[0], file=dbg_file, line=9, column=42
02:00:06.747 075 380	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pkernel-wait[0], file=dbg_file, line=9, column=42
02:00:06.747 075 780	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pkernel-wait[0], file=dbg_file, line=9, column=42
02:00:06.747 076 100	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pstride-wait[0], file=dbg_file, line=9, column=42
02:00:06.747 076 490	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pstride-wait[0], file=dbg_file, line=9, column=42
02:00:07.850 681 250	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync-cmdSend[0], file=dbg_file, line=9, column=42
02:00:07.850 685 520	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync-cmdSend[0], file=dbg_file, line=9, column=42
02:00:07.850 685 960	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync-cmdWait[0], file=dbg_file, line=9, column=42
02:00:07.850 687 150	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync-cmdWait[0], file=dbg_file, line=9, column=42
02:00:07.850 687 440	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:fmap_in_data-send[0], file=dbg_file, line=9, column=42
02:00:07.850 692 540	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:fmap_in_data-send[0], file=dbg_file, line=9, column=42
02:00:07.850 692 760	XFER_START	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:07.850 692 860	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-send[0], file=dbg_file, line=9, column=42
02:00:07.850 695 720	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-send[0], file=dbg_file, line=9, column=42
02:00:07.850 695 860	XFER_START	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_1[0], file=dbg_file, line=9, column=42
02:00:07.850 696 040	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:h_in-send[0], file=dbg_file, line=9, column=42
02:00:07.850 697 720	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:h_in-send[0], file=dbg_file, line=9, column=42
02:00:07.850 698 040	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:w_in-send[0], file=dbg_file, line=9, column=42
02:00:07.850 698 430	XFER_STOP	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_1[0], file=dbg_file, line=9, column=42
02:00:07.850 699 190	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:w_in-send[0], file=dbg_file, line=9, column=42
02:00:07.850 699 510	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-send[0], file=dbg_file, line=9, column=42
02:00:07.850 700 720	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-send[0], file=dbg_file, line=9, column=42
02:00:07.850 701 040	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-send[0], file=dbg_file, line=9, column=42
02:00:07.850 702 250	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-send[0], file=dbg_file, line=9, column=42
02:00:07.850 702 570	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-send[0], file=dbg_file, line=9, column=42
02:00:07.850 703 690	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-send[0], file=dbg_file, line=9, column=42
02:00:07.850 704 010	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-send[0], file=dbg_file, line=9, column=42
02:00:07.850 705 130	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-send[0], file=dbg_file, line=9, column=42
02:00:07.850 705 450	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-send[0], file=dbg_file, line=9, column=42
02:00:07.850 706 800	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-send[0], file=dbg_file, line=9, column=42
02:00:07.850 707 120	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-send[0], file=dbg_file, line=9, column=42
02:00:07.850 708 410	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-send[0], file=dbg_file, line=9, column=42
02:00:07.850 708 730	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-send[0], file=dbg_file, line=9, column=42
02:00:07.850 709 820	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-send[0], file=dbg_file, line=9, column=42
02:00:07.850 710 140	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-send[0], file=dbg_file, line=9, column=42
02:00:07.850 711 300	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-send[0], file=dbg_file, line=9, column=42
02:00:07.850 711 620	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-send[0], file=dbg_file, line=9, column=42
02:00:07.850 712 870	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-send[0], file=dbg_file, line=9, column=42
02:00:07.850 713 190	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ppad-send[0], file=dbg_file, line=9, column=42
02:00:07.850 714 620	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ppad-send[0], file=dbg_file, line=9, column=42
02:00:07.850 714 940	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pkernel-send[0], file=dbg_file, line=9, column=42
02:00:07.850 716 050	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pkernel-send[0], file=dbg_file, line=9, column=42
02:00:07.850 716 370	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pstride-send[0], file=dbg_file, line=9, column=42
02:00:07.850 717 330	ACC_START	name=hw_conv_mpool_dfp_1[0], file=dbg_file, line=9, column=42
02:00:07.850 717 550	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pstride-send[0], file=dbg_file, line=9, column=42
02:00:07.850 717 870	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pfmap_out_data-receive[0], file=dbg_file, line=9, column=42
02:00:07.850 720 540	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pfmap_out_data-receive[0], file=dbg_file, line=9, column=42
02:00:07.850 720 930	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:fmap_in_data-wait[0], file=dbg_file, line=9, column=42
02:00:07.850 721 920	XFER_START	name=hw_conv_mpool_dfp_1_if:M_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:07.852 450 400	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:fmap_in_data-wait[0], file=dbg_file, line=9, column=42
02:00:07.852 450 720	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-wait[0], file=dbg_file, line=9, column=42
02:00:07.852 452 160	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-wait[0], file=dbg_file, line=9, column=42
02:00:07.852 452 480	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pfmap_out_data-wait[0], file=dbg_file, line=9, column=42
02:00:07.852 466 070	XFER_STOP	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:07.852 503 300	ACC_STOP	name=hw_conv_mpool_dfp_1[0], file=dbg_file, line=9, column=42
02:00:07.852 503 390	XFER_STOP	name=hw_conv_mpool_dfp_1_if:M_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:07.852 506 320	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pfmap_out_data-wait[0], file=dbg_file, line=9, column=42
02:00:07.852 506 650	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:h_in-wait[0], file=dbg_file, line=9, column=42
02:00:07.852 507 210	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:h_in-wait[0], file=dbg_file, line=9, column=42
02:00:07.852 507 530	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:w_in-wait[0], file=dbg_file, line=9, column=42
02:00:07.852 507 930	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:w_in-wait[0], file=dbg_file, line=9, column=42
02:00:07.852 508 250	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-wait[0], file=dbg_file, line=9, column=42
02:00:07.852 508 650	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-wait[0], file=dbg_file, line=9, column=42
02:00:07.852 508 970	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-wait[0], file=dbg_file, line=9, column=42
02:00:07.852 509 370	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-wait[0], file=dbg_file, line=9, column=42
02:00:07.852 509 680	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-wait[0], file=dbg_file, line=9, column=42
02:00:07.852 510 080	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-wait[0], file=dbg_file, line=9, column=42
02:00:07.852 510 400	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-wait[0], file=dbg_file, line=9, column=42
02:00:07.852 510 840	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-wait[0], file=dbg_file, line=9, column=42
02:00:07.852 511 160	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-wait[0], file=dbg_file, line=9, column=42
02:00:07.852 511 560	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-wait[0], file=dbg_file, line=9, column=42
02:00:07.852 511 880	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-wait[0], file=dbg_file, line=9, column=42
02:00:07.852 512 280	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-wait[0], file=dbg_file, line=9, column=42
02:00:07.852 512 600	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-wait[0], file=dbg_file, line=9, column=42
02:00:07.852 513 070	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-wait[0], file=dbg_file, line=9, column=42
02:00:07.852 513 390	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-wait[0], file=dbg_file, line=9, column=42
02:00:07.852 513 790	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-wait[0], file=dbg_file, line=9, column=42
02:00:07.852 514 110	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-wait[0], file=dbg_file, line=9, column=42
